0.513 (0.513)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/music/instrument/instrumentalists, inv_/award/award_winning_work/awards_won./award/award_honor/award
0.005 (0.005)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft
0.006 (0.006)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.005 (0.005)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /influence/influence_node/peers./influence/peer_relationship/peers
0.005 (0.005)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /tv/tv_program/program_creator
0.005 (0.005)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/people/person/employment_history./business/employment_tenure/company
0.005 (0.005)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /music/artist/contribution./music/recording_contribution/performance_role
0.005 (0.005)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /film/film/edited_by
0.005 (0.005)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- inv_/film/film/film_production_design_by, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.017 (0.017)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/film/director/film, inv_/tv/tv_program/languages
0.016 (0.016)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/film/film/other_crew./film/film_crew_gig/crewmember, inv_/tv/tv_program/languages
0.016 (0.016)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/people/cause_of_death/people, /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor
0.016 (0.016)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- /people/person/sibling_s./people/sibling_relationship/sibling, inv_/tv/tv_program/languages
0.016 (0.016)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/music/performance_role/regular_performances./music/group_membership/group, inv_/tv/tv_program/languages
0.015 (0.015)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/award/award_winning_work/awards_won./award/award_honor/honored_for, inv_/tv/tv_program/languages
0.016 (0.016)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft, inv_/tv/tv_program/languages
0.016 (0.016)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/organization/organization_founder/organizations_founded, inv_/tv/tv_program/languages
0.015 (0.015)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/award/award_ceremony/awards_presented./award/award_honor/honored_for, inv_/tv/tv_program/languages
0.017 (0.017)	inv_/film/actor/dubbing_performances./film/dubbing_performance/language <-- inv_/music/instrument/instrumentalists, inv_/tv/tv_program/languages
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- inv_/film/film/film_production_design_by, inv_/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- inv_/influence/influence_node/peers./influence/peer_relationship/peers, inv_/film/film/film_production_design_by
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- inv_/film/film/film_production_design_by, inv_/film/film/film_production_design_by
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- inv_/film/film/film_production_design_by, inv_/film/film/prequel
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/base/culturalevent/event/entity_involved
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/base/culturalevent/event/entity_involved
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/film/film/film_production_design_by
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- inv_/film/film/film_production_design_by, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- /organization/organization_member/member_of./organization/organization_membership/organization, inv_/film/film/film_production_design_by
0.004 (0.004)	inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /user/ktrueman/default_domain/international_organization/member_states
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- inv_/influence/influence_node/peers./influence/peer_relationship/peers, inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics, inv_/people/ethnicity/geographic_distribution
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- inv_/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program, inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /olympics/olympic_games/sports
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation, inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics, inv_/education/field_of_study/students_majoring./education/education/student
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics, inv_/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- inv_/people/person/sibling_s./people/sibling_relationship/sibling, inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics
0.004 (0.004)	inv_/soccer/football_player/current_team./sports/sports_team_roster/team <-- inv_/film/film/film_production_design_by, inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics
0.047 (0.047)	inv_/film/film/produced_by <-- inv_/music/instrument/instrumentalists, /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.109 (0.109)	inv_/film/film/produced_by <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.050 (0.050)	inv_/film/film/produced_by <-- inv_/film/film/produced_by, /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.049 (0.049)	inv_/film/film/produced_by <-- inv_/award/award_winner/awards_won./award/award_honor/award_winner, /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.058 (0.058)	inv_/film/film/produced_by <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, inv_/music/instrument/instrumentalists
0.081 (0.081)	inv_/film/film/produced_by <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, inv_/film/film/produced_by
0.047 (0.047)	inv_/film/film/produced_by <-- inv_/award/award_nominee/award_nominations./award/award_nomination/award_nominee, /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.046 (0.046)	inv_/film/film/produced_by <-- inv_/people/person/languages, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.046 (0.046)	inv_/film/film/produced_by <-- inv_/award/award_winning_work/awards_won./award/award_honor/award_winner, /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for
0.046 (0.046)	inv_/film/film/produced_by <-- /time/event/instance_of_recurring_event, inv_/film/film/produced_by
0.004 (0.004)	inv_/sports/sports_position/players./sports/sports_team_roster/team <-- /location/us_county/county_seat, inv_/base/culturalevent/event/entity_involved
0.004 (0.004)	inv_/sports/sports_position/players./sports/sports_team_roster/team <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/base/culturalevent/event/entity_involved
0.004 (0.004)	inv_/sports/sports_position/players./sports/sports_team_roster/team <-- inv_/government/legislative_session/members./government/government_position_held/district_represented, /location/us_county/county_seat
0.004 (0.004)	inv_/sports/sports_position/players./sports/sports_team_roster/team <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/base/culturalevent/event/entity_involved
